Price,Bedrooms,Bathrooms,Garage,Furnished,Amenity_Annexe (Boys' quarters),Amenity_Garage,Amenity_Garden,Amenity_Generator,Amenity_Refrigerator,Amenity_Swimming pool,Amenity_Pets allowed,Amenity_Open car spaces,Amenity_Fans,Amenity_Water reservoir,Amenity_Microwave,Amenity_Internet,Amenity_Security service,Amenity_Secure parking,Amenity_Washing machine,Amenity_Air conditioning,Amenity_Cooker,Amenity_Dstv,Amenity_Roof terrace,LogPrice,comfortFeatures,utilityFeatures,connectivityFeatures,luxuryFeatures,exSpace
36400.0,2,2,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.502324053624832,5,3,2,3,0
49503.0,4,5,3,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,10.809788552780915,5,3,2,0,1
74255.0,4,5,2,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,11.215260394465046,5,4,2,2,1
35580.0,2,3,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,10.479538961219825,5,3,2,1,0
51050.0,3,4,2,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,10.840560823592812,5,3,1,2,0
38674.0,2,3,2,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,10.562922818610538,4,4,2,1,0
46409.0,5,6,4,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,10.745248684922709,5,2,2,1,1
13149.0,3,4,2,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,9.484100989086919,5,3,2,3,0
13149.0,2,3,2,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,9.484100989086919,6,3,2,2,0
15470.0,2,3,2,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,9.646657943567112,5,3,1,0,0
47000.0,4,5,2,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,10.757902880692196,5,4,1,1,0
15470.0,3,4,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,9.646657943567112,4,2,2,0,0
1856.0,2,3,2,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,7.526178913346146,5,3,2,1,0
45000.0,3,4,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,10.714417768752456,5,4,2,1,0
20000.0,1,2,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,9.903487552536127,5,3,2,1,0
46409.0,2,2,2,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.745248684922709,5,4,2,2,0
77349.0,4,5,2,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,11.25608292766942,6,3,1,3,1
9282.0,2,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,9.135832319801121,3,2,0,1,0
69614.0,4,5,2,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,11.150720975519965,5,3,2,2,1
18564.0,3,4,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,9.828979500361067,3,2,2,0,0
54144.0,4,5,2,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,10.899402442965895,5,3,1,2,1
38674.0,3,4,2,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,10.562922818610538,6,3,2,1,0
92819.0,4,5,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,11.438406639196947,5,4,2,2,1
41768.0,4,5,4,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,10.639885775090388,6,2,2,1,1
11000.0,3,3,2,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,9.305650551780507,4,3,2,1,0
51050.0,2,2,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.840560823592812,5,3,2,3,0
30940.0,2,3,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,10.339805124127057,5,3,2,1,0
23205.0,3,4,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,10.052123051675276,6,3,2,1,0
61879.0,5,6,2,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,11.032936144246145,6,4,2,0,1
49503.0,2,3,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.809788552780915,5,4,2,3,0
54144.0,5,6,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,10.899402442965895,5,1,2,1,1
4000.0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.294049640102028,2,0,0,0,0
92819.0,5,6,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,11.438406639196947,6,4,2,3,1
20111.0,2,3,3,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,9.909022208034603,6,3,1,0,0
61879.0,5,7,2,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,11.032936144246145,5,3,1,2,1
3000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
5000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517193191416238,0,0,0,0,0
11200.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.323669057283185,0,0,0,0,0
2500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
2500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
1800.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.495541943884256,0,0,0,0,0
2200.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.696212639346407,0,0,0,0,0
2500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
1800.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.495541943884256,0,0,0,0,0
1500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313220387090301,0,0,0,0,0
1800.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.495541943884256,0,0,0,0,0
3500.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.160518247477505,0,0,0,0,0
6000.0,2,2,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,8.699514748210191,2,2,0,0,0
3000.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
96000.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.472103470449973,0,0,0,0,0
7000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85366542803745,0,0,0,0,0
2000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600902459542082,0,0,0,0,0
4000.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
2000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.600902459542082,1,0,0,0,0
3000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
2000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600902459542082,0,0,0,0,0
1800.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.495541943884256,0,0,0,0,0
1000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.907755278982137,0,0,0,0,0
7735.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.953510763007166,0,0,0,0,0
3500.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.160518247477505,0,0,0,0,0
5400.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.594154232552366,0,0,0,0,0
5400.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.594154232552366,1,0,0,0,0
1500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313220387090301,0,0,0,0,0
5000.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517193191416238,0,0,0,0,0
5500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612503371220562,0,0,0,0,0
12000.0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.392661928770137,1,1,0,0,0
12376.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.423514392252901,0,0,0,0,0
15000.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615805480084347,0,0,0,0,0
3500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.160518247477505,0,0,0,0,0
3000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
23205.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.052123051675276,0,0,0,0,0
7000.0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85366542803745,0,0,0,0,0
12000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.392661928770137,0,0,0,0,0
1500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313220387090301,0,0,0,0,0
3300.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101677747454572,0,0,0,0,0
2000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600902459542082,0,0,0,0,0
6000.0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699514748210191,0,0,0,0,1
26299.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.177286194629282,0,0,0,0,0
24000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.085809109330082,0,0,0,0,0
1100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.003065458786462,0,0,0,0,0
2500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
32000.0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.373491181781864,0,0,0,0,0
1200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.090076835776092,0,0,0,0,0
3500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.160518247477505,0,0,0,0,0
72000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.184421397998193,0,0,0,0,0
3000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
4000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
2500.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
61879.0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.032936144246145,0,0,0,1,0
3500.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.160518247477505,0,0,0,0,0
7735.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.953510763007166,0,0,0,0,0
18564.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.828979500361067,0,0,0,0,0
30000.0,3,4,4,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.308952660644293,6,3,2,3,1
23205.0,5,6,4,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,10.052123051675276,6,3,2,2,0
2500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
24752.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.116661572812847,0,0,0,0,0
11200.0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.323669057283185,0,0,0,0,0
48000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.778956289890028,0,0,0,0,0
27200.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.210972252284089,0,0,0,0,0
15470.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.646657943567112,0,0,0,0,0
18564.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.828979500361067,0,0,0,0,0
19200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.862665558015873,0,0,0,0,0
40000.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.596634733096073,0,0,0,0,0
16000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.680344001221918,0,0,0,0,0
19200.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.862665558015873,0,0,0,0,0
40000.0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.596634733096073,0,0,0,0,1
8800.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082507000466299,0,0,0,0,0
24752.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.116661572812847,0,0,0,0,0
18200.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.809176873064887,0,0,0,0,0
48000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.778956289890028,0,0,0,0,0
19200.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.862665558015873,0,0,0,0,0
2500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
16000.0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.680344001221918,0,0,0,0,1
5000.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517193191416238,0,0,0,0,0
12376.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.423514392252901,0,0,0,0,0
3000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
16000.0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.680344001221918,0,0,0,0,0
36800.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.513253124157023,0,0,0,0,0
192000.0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.165250651009918,0,0,0,0,0
56000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.933106969717286,0,0,0,0,0
61879.0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.032936144246145,0,0,0,0,1
12600.0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.441452092939569,0,0,0,0,1
24000.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.085809109330082,0,0,0,0,0
16000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.680344001221918,0,0,0,0,0
2500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
12000.0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.392661928770137,0,0,0,0,0
1200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.090076835776092,0,0,0,0,0
2500.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
18750.0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.838949031398556,0,0,0,0,0
14400.0,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.574983485564092,0,0,0,0,1
10000.0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.210340371976184,0,0,0,0,0
2000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600902459542082,0,0,0,0,0
12000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.392661928770137,0,0,0,0,0
2000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600902459542082,0,0,0,0,0
2500.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
2200.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.696212639346407,0,0,0,0,0
4000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
2800.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.937374696163295,0,0,0,0,0
2000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600902459542082,0,0,0,0,0
4000.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
4500.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.411832675758411,0,0,0,0,0
4000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
1500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313220387090301,0,0,0,0,0
1500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313220387090301,0,0,0,0,0
7500.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922658299524402,0,0,0,0,0
8000.0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987196820661973,0,0,0,0,1
21658.0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.983130180188324,1,0,0,0,0
5000.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517193191416238,0,0,0,0,0
5000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517193191416238,0,0,0,0,0
42000.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.645424897265505,0,0,0,0,0
10829.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28998299962838,0,0,0,0,0
7000.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85366542803745,0,0,0,0,0
6000.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699514748210191,0,0,0,0,0
4500.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.411832675758411,0,0,0,0,0
6500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.779557455883728,0,0,0,0,0
1700.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.438383530044307,0,0,0,0,0
6000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699514748210191,0,0,0,0,0
7000.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85366542803745,0,0,0,0,0
2700.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90100705199242,0,0,0,0,0
35200.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.468801361586188,0,0,0,0,0
4000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
8000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987196820661973,0,0,0,0,0
8000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987196820661973,0,0,0,0,0
3000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
8000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987196820661973,0,0,0,0,0
19000.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.852194258148577,0,0,0,0,0
2500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
3000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
1000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.907755278982137,0,0,0,0,0
7000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85366542803745,0,0,0,0,0
4000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
2500.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
7000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85366542803745,0,0,0,0,0
7200.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.881836305004146,0,0,0,0,0
8000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.987196820661973,0,0,0,0,0
2000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600902459542082,0,0,0,0,0
13000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.472704636443673,0,0,0,0,0
16000.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.680344001221918,0,0,0,0,0
2500.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
2500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
3000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
24000.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.085809109330082,0,0,0,0,0
96000.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.472103470449973,0,0,0,0,0
5600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.630521876723241,0,0,0,0,0
19200.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.862665558015873,0,0,0,0,0
4000.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
2500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
2800.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.937374696163295,0,0,0,0,0
5000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517193191416238,0,0,0,0,0
2500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
16000.0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.680344001221918,0,0,0,0,1
2500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
19200.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.862665558015873,0,0,0,0,0
26299.0,4,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.177286194629282,1,1,0,1,0
7000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85366542803745,0,0,0,0,0
23800.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.077440859659566,0,0,0,0,0
6500.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.779557455883728,0,0,0,0,0
5600.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.630521876723241,0,0,0,0,0
